ID,fullName,lastName,firstName,patronymic,wikiLink,birthDate,deathDate
1101,Левицький Орест Іванович,Левицький,Орест,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D1%80%D0%B5%D1%81%D1%82_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1102,Левицький Остап Михайлович,Левицький,Остап,Михайлович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D1%81%D1%82%D0%B0%D0%BF_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1103,Мирон Левицький,Мирон,Левицький,,https://uk.wikipedia.org/wiki/%D0%9C%D0%B8%D1%80%D0%BE%D0%BD_%D0%9B%D0%B5%D0%B2%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9,,
1104,Левін Борис Наумович,Левін,Борис,Наумович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D1%96%D0%BD_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9D%D0%B0%D1%83%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
1105,Левченко Гаврило,Левченко,Гаврило,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE,,
1106,Левченко Семен,Левченко,Семен,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD,,
1107,Левчук Дмитро,Левчук,Дмитро,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D1%87%D1%83%D0%BA_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE,,
1108,Легеза Іриней,Легеза,Іриней,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B3%D0%B5%D0%B7%D0%B0_%D0%86%D1%80%D0%B8%D0%BD%D0%B5%D0%B9,,
1109,Легіт Андрій,Легіт,Андрій,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B3%D1%96%D1%82_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9,,
1110,Легкий Зіновій Миколайович,Легкий,Зіновій,Миколайович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B3%D0%BA%D0%B8%D0%B9_%D0%97%D1%96%D0%BD%D0%BE%D0%B2%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1111,Ледянко Микола Опанасович,Ледянко,Микола,Опанасович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B4%D1%8F%D0%BD%D0%BA%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9E%D0%BF%D0%B0%D0%BD%D0%B0%D1%81%D0%BE%D0%B2%D0%B8%D1%87,,
1112,Ледянський Сергій,Ледянський,Сергій,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B4%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9,,
1113,Лейзер-Дувід Розенталь,Лейзер-Дувід,Розенталь,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B9%D0%B7%D0%B5%D1%80-%D0%94%D1%83%D0%B2%D1%96%D0%B4_%D0%A0%D0%BE%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D0%BB%D1%8C,,
1114,Лейтес Олександр Михайлович,Лейтес,Олександр,Михайлович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B9%D1%82%D0%B5%D1%81_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1115,Лемний Ігор Іванович,Лемний,Ігор,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BC%D0%BD%D0%B8%D0%B9_%D0%86%D0%B3%D0%BE%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1116,Леонтович Володимир Миколайович,Леонтович,Володимир,Миколайович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B8%D1%87_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1117,Леонтович Павло Іванович,Леонтович,Павло,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B8%D1%87_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1118,Лепкий Богдан Сильвестрович,Лепкий,Богдан,Сильвестрович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BF%D0%BA%D0%B8%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1119,Лепкий Данило Хомич,Лепкий,Данило,Хомич,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BF%D0%BA%D0%B8%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE_%D0%A5%D0%BE%D0%BC%D0%B8%D1%87,,
1120,Лепкий Онуфрій Федорович,Лепкий,Онуфрій,Федорович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BF%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BD%D1%83%D1%84%D1%80%D1%96%D0%B9_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1121,Лепкий Сильвестр,Лепкий,Сильвестр,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BF%D0%BA%D0%B8%D0%B9_%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D1%81%D1%82%D1%80,,
1122,Лесич Вадим,Лесич,Вадим,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%B8%D1%87_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC,,
1123,Лесь Гомін,Лесь,Гомін,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D1%8C_%D0%93%D0%BE%D0%BC%D1%96%D0%BD,,
1124,Лещук Осип Микитович,Лещук,Осип,Микитович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D1%89%D1%83%D0%BA_%D0%9E%D1%81%D0%B8%D0%BF_%D0%9C%D0%B8%D0%BA%D0%B8%D1%82%D0%BE%D0%B2%D0%B8%D1%87,,
1125,Лещук Тихон Йосипович,Лещук,Тихон,Йосипович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D1%89%D1%83%D0%BA_%D0%A2%D0%B8%D1%85%D0%BE%D0%BD_%D0%99%D0%BE%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,,
1126,Ликов Віктор Васильович,Ликов,Віктор,Васильович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BA%D0%BE%D0%B2_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
1127,Лиман Леонід,Лиман,Леонід,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BC%D0%B0%D0%BD_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4,,
1128,Липа Іван Львович,Липа,Іван,Львович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BF%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87,,
1129,Липа Юрій Іванович,Липа,Юрій,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BF%D0%B0_%D0%AE%D1%80%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1130,Лис Володимир Савович,Лис,Володимир,Савович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%81_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87,,
1131,Лисенко Іван Максимович,Лисенко,Іван,Максимович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%81%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
1132,Лисенко Юрій Макарович,Лисенко,Юрій,Макарович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%81%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AE%D1%80%D1%96%D0%B9_%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1133,Лисовець Степан Афанасійович,Лисовець,Степан,Афанасійович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%81%D0%BE%D0%B2%D0%B5%D1%86%D1%8C_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%90%D1%84%D0%B0%D0%BD%D0%B0%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1134,Лисяк Олег Олександрович,Лисяк,Олег,Олександрович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%81%D1%8F%D0%BA_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1135,Лисянський Борис Миколович (Миколайович),Лисянський,Борис,Миколович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%81%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_(%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87),,
1136,Литвин Микола Степанович,Литвин,Микола,Степанович,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%82%D0%B2%D0%B8%D0%BD_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1137,Лігостов Вільям Олексійович,Лігостов,Вільям,Олексійович,https://uk.wikipedia.org/wiki/%D0%9B%D1%96%D0%B3%D0%BE%D1%81%D1%82%D0%BE%D0%B2_%D0%92%D1%96%D0%BB%D1%8C%D1%8F%D0%BC_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1138,Василь Лімниченко,Василь,Лімниченко,,https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9B%D1%96%D0%BC%D0%BD%D0%B8%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,,
1139,Лобай Данило,Лобай,Данило,,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B1%D0%B0%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE,,
1140,Лобисевич Опанас Кирилович,Лобисевич,Опанас,Кирилович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B1%D0%B8%D1%81%D0%B5%D0%B2%D0%B8%D1%87_%D0%9E%D0%BF%D0%B0%D0%BD%D0%B0%D1%81_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1141,Лобода Віктор Васильович,Лобода,Віктор,Васильович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B1%D0%BE%D0%B4%D0%B0_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
1142,Лободовський Михайло Федотович,Лободовський,Михайло,Федотович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B1%D0%BE%D0%B4%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%A4%D0%B5%D0%B4%D0%BE%D1%82%D0%BE%D0%B2%D0%B8%D1%87,,
1143,Логвин Юрій Григорович,Логвин,Юрій,Григорович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B3%D0%B2%D0%B8%D0%BD_%D0%AE%D1%80%D1%96%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1144,Логвиненко Богдан Анатолійович,Логвиненко,Богдан,Анатолійович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B3%D0%B2%D0%B8%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1145,Логвиненко Віталій Андрійович,Логвиненко,Віталій,Андрійович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B3%D0%B2%D0%B8%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1146,Логвиненко Іван Михайлович,Логвиненко,Іван,Михайлович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B3%D0%B2%D0%B8%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1147,Лодій Петро Дмитрович,Лодій,Петро,Дмитрович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B4%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1148,Лозиков Олександр Олександрович,Лозиков,Олександр,Олександрович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B7%D0%B8%D0%BA%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1149,Лойк Володимир Іванович,Лойк,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B9%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1150,Ломацький Михайло,Ломацький,Михайло,,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BC%D0%B0%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE,,
1151,Лоначевський Олександр Іванович,Лоначевський,Олександр,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BD%D0%B0%D1%87%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1152,Лопата Андрій Іванович,Лопата,Андрій,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BF%D0%B0%D1%82%D0%B0_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1153,Лопата Василь Іванович,Лопата,Василь,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BF%D0%B0%D1%82%D0%B0_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1154,Лопушанський Володимир Миколайович,Лопушанський,Володимир,Миколайович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BF%D1%83%D1%88%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1155,Лотоцький Лев Антонович,Лотоцький,Лев,Антонович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D1%82%D0%BE%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9B%D0%B5%D0%B2_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1156,Лотоцький Олександр Гнатович,Лотоцький,Олександр,Гнатович,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D1%82%D0%BE%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D0%BD%D0%B0%D1%82%D0%BE%D0%B2%D0%B8%D1%87,,
1157,Лубенський Петро Олександрович,Лубенський,Петро,Олександрович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%B1%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1158,Лубківський Роман Мар'янович,Лубківський,Роман,Мар'янович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%B1%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%9C%D0%B0%D1%80%27%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1159,Луговий Олександр Володимирович,Луговий,Олександр,Володимирович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%B3%D0%BE%D0%B2%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1160,Луговський Володимир Іванович,Луговський,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%B3%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1161,Лужницький Григорій Леонідович,Лужницький,Григорій,Леонідович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%B6%D0%BD%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%96%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87,,
1162,Лук'яненко Олександр Петрович,Лук'яненко,Олександр,Петрович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%BA%27%D1%8F%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1163,Лукіянович Денис Якович,Лукіянович,Денис,Якович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%BA%D1%96%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_%D0%94%D0%B5%D0%BD%D0%B8%D1%81_%D0%AF%D0%BA%D0%BE%D0%B2%D0%B8%D1%87,,
1164,Лупан Леонід Сильвестрович,Лупан,Леонід,Сильвестрович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%BF%D0%B0%D0%BD_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1165,Лупейко Віктор Юхимович,Лупейко,Віктор,Юхимович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%BF%D0%B5%D0%B9%D0%BA%D0%BE_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%AE%D1%85%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
1166,Луців Лука Юрійович,Луців,Лука,Юрійович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%86%D1%96%D0%B2_%D0%9B%D1%83%D0%BA%D0%B0_%D0%AE%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1167,Лучаківський Володимир Дмитрович,Лучаківський,Володимир,Дмитрович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%87%D0%B0%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1168,Лучаковський Богдан-Микола Антонович,Лучаковський,Богдан-Микола,Антонович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%87%D0%B0%D0%BA%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD-%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1169,Лучкович Михайло,Лучкович,Михайло,,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%87%D0%BA%D0%BE%D0%B2%D0%B8%D1%87_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE,,
1170,Лучук Володимир Іванович,Лучук,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%87%D1%83%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1171,Лучук Іван Володимирович,Лучук,Іван,Володимирович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%87%D1%83%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1172,Лущик Петро Михайлович,Лущик,Петро,Михайлович,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%89%D0%B8%D0%BA_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1173,Любка Андрій Степанович,Любка,Андрій,Степанович,https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BA%D0%B0_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1174,Любов Андрій Іванович,Любов,Андрій,Іванович,https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1175,Любомирський Степан,Любомирський,Степан,,https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D0%BC%D0%B8%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD,,
1176,Любченко Аркадій Панасович,Любченко,Аркадій,Панасович,https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D1%96%D0%B9_%D0%9F%D0%B0%D0%BD%D0%B0%D1%81%D0%BE%D0%B2%D0%B8%D1%87,,
1177,Любченко Микола Петрович,Любченко,Микола,Петрович,https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1178,Лютий Тарас Володимирович,Лютий,Тарас,Володимирович,https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D1%82%D0%B8%D0%B9_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1179,Люценко Юхим Петрович,Люценко,Юхим,Петрович,https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D1%86%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AE%D1%85%D0%B8%D0%BC_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
